datetime,date,time,hour,day_of_week,temperature_celsius,humidity_percent,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_percent,wind_speed_kmh,wind_direction_degrees,surface_pressure_hpa
2025-10-27 00:00:00,2025-10-27,00:00:00,0,Monday,6.9,70,0.0,0.0,0.0,0,5.6,17,1024.9
2025-10-27 01:00:00,2025-10-27,01:00:00,1,Monday,5.8,75,0.0,0.0,0.0,0,5.4,4,1025.0
2025-10-27 02:00:00,2025-10-27,02:00:00,2,Monday,5.2,75,0.0,0.0,0.0,0,6.1,19,1024.9
2025-10-27 03:00:00,2025-10-27,03:00:00,3,Monday,5.2,71,0.0,0.0,0.0,0,8.3,22,1024.6
2025-10-27 04:00:00,2025-10-27,04:00:00,4,Monday,4.8,71,0.0,0.0,0.0,0,8.6,15,1024.8
2025-10-27 05:00:00,2025-10-27,05:00:00,5,Monday,4.0,77,0.0,0.0,0.0,0,6.3,3,1025.3
2025-10-27 06:00:00,2025-10-27,06:00:00,6,Monday,3.3,81,0.0,0.0,0.0,0,5.7,349,1025.5
2025-10-27 07:00:00,2025-10-27,07:00:00,7,Monday,3.7,86,0.0,0.0,0.0,0,7.9,356,1025.7
2025-10-27 08:00:00,2025-10-27,08:00:00,8,Monday,4.7,79,0.0,0.0,0.0,0,7.2,360,1025.9
2025-10-27 09:00:00,2025-10-27,09:00:00,9,Monday,6.8,69,0.0,0.0,0.0,0,6.9,7,1025.6
2025-10-27 10:00:00,2025-10-27,10:00:00,10,Monday,9.2,57,0.0,0.0,0.0,0,6.9,14,1025.4
2025-10-27 11:00:00,2025-10-27,11:00:00,11,Monday,11.0,47,0.0,0.0,0.0,0,7.6,18,1025.1
2025-10-27 12:00:00,2025-10-27,12:00:00,12,Monday,12.0,43,0.0,0.0,0.0,0,7.5,11,1024.3
2025-10-27 13:00:00,2025-10-27,13:00:00,13,Monday,12.6,42,0.0,0.0,0.0,0,7.6,355,1023.5
2025-10-27 14:00:00,2025-10-27,14:00:00,14,Monday,12.8,41,0.0,0.0,0.0,0,8.1,354,1022.9
2025-10-27 15:00:00,2025-10-27,15:00:00,15,Monday,12.5,41,0.0,0.0,0.0,0,9.2,1,1022.5
2025-10-27 16:00:00,2025-10-27,16:00:00,16,Monday,11.8,45,0.0,0.0,0.0,0,9.9,5,1022.3
2025-10-27 17:00:00,2025-10-27,17:00:00,17,Monday,9.9,59,0.0,0.0,0.0,0,4.9,6,1022.5
2025-10-27 18:00:00,2025-10-27,18:00:00,18,Monday,8.8,65,0.0,0.0,0.0,0,3.8,357,1023.3
2025-10-27 19:00:00,2025-10-27,19:00:00,19,Monday,8.6,63,0.0,0.0,0.0,0,5.8,356,1023.6
2025-10-27 20:00:00,2025-10-27,20:00:00,20,Monday,8.3,60,0.0,0.0,0.0,16,11.7,14,1024.0
2025-10-27 21:00:00,2025-10-27,21:00:00,21,Monday,7.2,69,0.0,0.0,0.0,15,9.3,16,1024.2
2025-10-27 22:00:00,2025-10-27,22:00:00,22,Monday,6.6,73,0.0,0.0,0.0,20,7.3,25,1024.4
2025-10-27 23:00:00,2025-10-27,23:00:00,23,Monday,6.1,76,0.0,0.0,0.0,9,8.7,8,1024.0
2025-10-28 00:00:00,2025-10-28,00:00:00,0,Tuesday,5.8,77,0.0,0.0,0.0,10,8.8,11,1023.7
2025-10-28 01:00:00,2025-10-28,01:00:00,1,Tuesday,5.7,74,0.0,0.0,0.0,16,10.0,17,1023.6
2025-10-28 02:00:00,2025-10-28,02:00:00,2,Tuesday,5.4,75,0.0,0.0,0.0,23,9.2,20,1023.7
2025-10-28 03:00:00,2025-10-28,03:00:00,3,Tuesday,5.0,77,0.0,0.0,0.0,4,9.6,16,1023.3
2025-10-28 04:00:00,2025-10-28,04:00:00,4,Tuesday,4.7,78,0.0,0.0,0.0,0,9.5,19,1023.1
2025-10-28 05:00:00,2025-10-28,05:00:00,5,Tuesday,4.4,80,0.0,0.0,0.0,0,10.8,18,1023.0
2025-10-28 06:00:00,2025-10-28,06:00:00,6,Tuesday,4.1,81,0.0,0.0,0.0,0,10.9,16,1023.0
2025-10-28 07:00:00,2025-10-28,07:00:00,7,Tuesday,4.5,83,0.0,0.0,0.0,0,10.7,5,1023.6
2025-10-28 08:00:00,2025-10-28,08:00:00,8,Tuesday,5.9,78,0.0,0.0,0.0,100,9.7,3,1023.6
2025-10-28 09:00:00,2025-10-28,09:00:00,9,Tuesday,7.9,67,0.0,0.0,0.0,100,10.9,20,1023.6
2025-10-28 10:00:00,2025-10-28,10:00:00,10,Tuesday,10.0,59,0.0,0.0,0.0,93,13.9,38,1023.0
2025-10-28 11:00:00,2025-10-28,11:00:00,11,Tuesday,11.7,54,0.0,0.0,0.0,100,21.7,61,1022.5
2025-10-28 12:00:00,2025-10-28,12:00:00,12,Tuesday,11.7,56,0.0,0.0,0.0,100,19.8,60,1021.3
2025-10-28 13:00:00,2025-10-28,13:00:00,13,Tuesday,11.5,59,0.0,0.0,0.0,100,20.4,64,1020.8
2025-10-28 14:00:00,2025-10-28,14:00:00,14,Tuesday,11.7,58,0.0,0.0,0.0,100,17.4,62,1020.4
2025-10-28 15:00:00,2025-10-28,15:00:00,15,Tuesday,12.0,55,0.0,0.0,0.0,100,16.0,57,1020.3
2025-10-28 16:00:00,2025-10-28,16:00:00,16,Tuesday,12.2,53,0.0,0.0,0.0,100,11.7,52,1019.5
2025-10-28 17:00:00,2025-10-28,17:00:00,17,Tuesday,11.7,55,0.0,0.0,0.0,100,8.4,40,1019.2
2025-10-28 18:00:00,2025-10-28,18:00:00,18,Tuesday,11.7,54,0.0,0.0,0.0,100,12.3,30,1018.8
2025-10-28 19:00:00,2025-10-28,19:00:00,19,Tuesday,11.5,56,0.0,0.0,0.0,100,11.5,25,1019.0
2025-10-28 20:00:00,2025-10-28,20:00:00,20,Tuesday,11.1,57,0.0,0.0,0.0,100,12.9,35,1019.1
2025-10-28 21:00:00,2025-10-28,21:00:00,21,Tuesday,10.5,60,0.0,0.0,0.0,96,14.3,42,1019.0
2025-10-28 22:00:00,2025-10-28,22:00:00,22,Tuesday,10.0,61,0.0,0.0,0.0,97,14.9,37,1018.8
2025-10-28 23:00:00,2025-10-28,23:00:00,23,Tuesday,9.6,65,0.0,0.0,0.0,96,16.7,34,1018.4
2025-10-29 00:00:00,2025-10-29,00:00:00,0,Wednesday,9.1,69,0.0,0.0,0.0,86,16.1,31,1017.6
2025-10-29 01:00:00,2025-10-29,01:00:00,1,Wednesday,9.1,69,0.0,0.0,0.0,30,14.4,24,1017.6
2025-10-29 02:00:00,2025-10-29,02:00:00,2,Wednesday,8.5,71,0.0,0.0,0.0,36,14.0,22,1017.3
2025-10-29 03:00:00,2025-10-29,03:00:00,3,Wednesday,8.0,74,0.0,0.0,0.0,38,13.2,17,1017.2
2025-10-29 04:00:00,2025-10-29,04:00:00,4,Wednesday,7.8,75,0.0,0.0,0.0,100,12.5,15,1017.2
2025-10-29 05:00:00,2025-10-29,05:00:00,5,Wednesday,7.7,76,0.0,0.0,0.0,29,13.3,16,1016.9
2025-10-29 06:00:00,2025-10-29,06:00:00,6,Wednesday,7.7,74,0.0,0.0,0.0,7,13.5,16,1016.6
2025-10-29 07:00:00,2025-10-29,07:00:00,7,Wednesday,7.0,76,0.0,0.0,0.0,100,11.3,27,1016.8
2025-10-29 08:00:00,2025-10-29,08:00:00,8,Wednesday,8.3,70,0.0,0.0,0.0,93,9.2,7,1017.4
2025-10-29 09:00:00,2025-10-29,09:00:00,9,Wednesday,10.0,61,0.0,0.0,0.0,100,11.7,15,1017.4
2025-10-29 10:00:00,2025-10-29,10:00:00,10,Wednesday,11.8,56,0.0,0.0,0.0,100,11.6,41,1017.3
2025-10-29 11:00:00,2025-10-29,11:00:00,11,Wednesday,13.0,55,0.0,0.0,0.0,100,10.9,52,1017.0
2025-10-29 12:00:00,2025-10-29,12:00:00,12,Wednesday,13.5,54,0.0,0.0,0.0,100,10.9,56,1015.9
2025-10-29 13:00:00,2025-10-29,13:00:00,13,Wednesday,12.6,59,0.0,0.0,0.0,100,10.7,60,1016.0
2025-10-29 14:00:00,2025-10-29,14:00:00,14,Wednesday,12.5,60,0.0,0.0,0.0,100,10.6,58,1015.7
2025-10-29 15:00:00,2025-10-29,15:00:00,15,Wednesday,12.2,63,0.0,0.0,0.0,77,11.8,54,1015.2
2025-10-29 16:00:00,2025-10-29,16:00:00,16,Wednesday,11.9,65,0.0,0.0,0.0,38,11.2,64,1015.5
2025-10-29 17:00:00,2025-10-29,17:00:00,17,Wednesday,11.0,70,0.0,0.0,0.0,61,8.1,58,1015.7
2025-10-29 18:00:00,2025-10-29,18:00:00,18,Wednesday,10.7,71,0.0,0.0,0.0,24,7.9,51,1015.7
2025-10-29 19:00:00,2025-10-29,19:00:00,19,Wednesday,10.8,72,0.0,0.0,0.0,100,8.9,50,1015.9
2025-10-29 20:00:00,2025-10-29,20:00:00,20,Wednesday,11.2,71,0.0,0.0,0.0,95,8.2,50,1015.9
2025-10-29 21:00:00,2025-10-29,21:00:00,21,Wednesday,11.1,72,0.0,0.0,0.0,98,9.6,49,1015.5
2025-10-29 22:00:00,2025-10-29,22:00:00,22,Wednesday,11.0,75,0.1,0.1,0.0,100,8.3,63,1015.5
2025-10-29 23:00:00,2025-10-29,23:00:00,23,Wednesday,11.0,77,0.0,0.0,0.0,100,8.8,55,1014.9
2025-10-30 00:00:00,2025-10-30,00:00:00,0,Thursday,10.7,81,0.1,0.1,0.0,100,13.1,65,1013.6
2025-10-30 01:00:00,2025-10-30,01:00:00,1,Thursday,10.7,84,0.2,0.2,0.0,100,14.4,64,1012.6
2025-10-30 02:00:00,2025-10-30,02:00:00,2,Thursday,11.0,85,0.0,0.0,0.0,100,13.9,69,1011.7
2025-10-30 03:00:00,2025-10-30,03:00:00,3,Thursday,11.2,85,0.0,0.0,0.0,100,14.7,71,1010.8
2025-10-30 04:00:00,2025-10-30,04:00:00,4,Thursday,11.4,86,0.4,0.4,0.0,100,15.5,65,1010.1
2025-10-30 05:00:00,2025-10-30,05:00:00,5,Thursday,11.6,89,2.7,2.7,0.0,100,17.3,66,1008.5
2025-10-30 06:00:00,2025-10-30,06:00:00,6,Thursday,11.8,93,0.9,0.9,0.0,100,18.4,78,1007.4
2025-10-30 07:00:00,2025-10-30,07:00:00,7,Thursday,12.3,91,0.4,0.4,0.0,100,15.5,72,1007.3
2025-10-30 08:00:00,2025-10-30,08:00:00,8,Thursday,13.0,89,0.4,0.4,0.0,100,17.1,82,1006.6
2025-10-30 09:00:00,2025-10-30,09:00:00,9,Thursday,13.3,92,4.0,4.0,0.0,100,20.8,94,1005.4
2025-10-30 10:00:00,2025-10-30,10:00:00,10,Thursday,14.2,89,0.8,0.8,0.0,100,24.5,92,1003.0
2025-10-30 11:00:00,2025-10-30,11:00:00,11,Thursday,14.9,87,4.7,4.7,0.0,100,24.0,100,1001.7
2025-10-30 12:00:00,2025-10-30,12:00:00,12,Thursday,15.1,88,5.6,5.6,0.0,100,26.5,108,999.7
2025-10-30 13:00:00,2025-10-30,13:00:00,13,Thursday,14.8,95,9.3,9.3,0.0,100,25.3,103,998.0
2025-10-30 14:00:00,2025-10-30,14:00:00,14,Thursday,15.6,95,4.3,4.3,0.0,100,25.8,124,997.6
2025-10-30 15:00:00,2025-10-30,15:00:00,15,Thursday,15.7,96,4.2,4.2,0.0,100,21.2,103,996.4
2025-10-30 16:00:00,2025-10-30,16:00:00,16,Thursday,15.9,97,1.7,1.7,0.0,100,16.3,98,995.0
2025-10-30 17:00:00,2025-10-30,17:00:00,17,Thursday,16.0,97,1.1,1.1,0.0,100,11.3,110,994.2
2025-10-30 18:00:00,2025-10-30,18:00:00,18,Thursday,16.4,97,0.8,0.8,0.0,91,14.3,132,993.0
2025-10-30 19:00:00,2025-10-30,19:00:00,19,Thursday,16.1,98,0.4,0.4,0.0,75,11.8,130,992.6
2025-10-30 20:00:00,2025-10-30,20:00:00,20,Thursday,15.8,98,0.6,0.6,0.0,96,10.2,131,992.1
2025-10-30 21:00:00,2025-10-30,21:00:00,21,Thursday,15.5,99,0.1,0.1,0.0,100,8.1,135,991.2
2025-10-30 22:00:00,2025-10-30,22:00:00,22,Thursday,15.1,99,1.7,1.7,0.0,98,8.0,243,990.3
2025-10-30 23:00:00,2025-10-30,23:00:00,23,Thursday,14.7,93,0.0,0.0,0.0,15,12.3,262,989.2
2025-10-31 00:00:00,2025-10-31,00:00:00,0,Friday,13.4,94,0.0,0.0,0.0,20,12.2,244,988.9
2025-10-31 01:00:00,2025-10-31,01:00:00,1,Friday,12.2,93,0.0,0.0,0.0,2,20.2,250,988.8
2025-10-31 02:00:00,2025-10-31,02:00:00,2,Friday,11.2,90,0.0,0.0,0.0,36,17.9,260,988.3
2025-10-31 03:00:00,2025-10-31,03:00:00,3,Friday,10.7,87,0.0,0.0,0.0,0,15.7,255,988.0
2025-10-31 04:00:00,2025-10-31,04:00:00,4,Friday,10.2,86,0.0,0.0,0.0,0,16.9,248,987.9
2025-10-31 05:00:00,2025-10-31,05:00:00,5,Friday,10.2,86,0.0,0.0,0.0,2,17.3,247,988.2
2025-10-31 06:00:00,2025-10-31,06:00:00,6,Friday,9.9,86,0.0,0.0,0.0,5,16.5,248,988.9
2025-10-31 07:00:00,2025-10-31,07:00:00,7,Friday,10.6,79,0.0,0.0,0.0,45,16.3,254,989.9
2025-10-31 08:00:00,2025-10-31,08:00:00,8,Friday,11.7,78,0.0,0.0,0.0,66,13.2,240,990.5
2025-10-31 09:00:00,2025-10-31,09:00:00,9,Friday,12.1,67,0.0,0.0,0.0,100,22.2,257,991.0
2025-10-31 10:00:00,2025-10-31,10:00:00,10,Friday,11.9,60,0.0,0.0,0.0,100,22.2,266,991.7
2025-10-31 11:00:00,2025-10-31,11:00:00,11,Friday,12.3,55,0.0,0.0,0.0,81,24.3,273,992.0
2025-10-31 12:00:00,2025-10-31,12:00:00,12,Friday,12.9,52,0.0,0.0,0.0,97,24.8,271,991.7
2025-10-31 13:00:00,2025-10-31,13:00:00,13,Friday,13.0,48,0.0,0.0,0.0,85,27.1,274,991.9
2025-10-31 14:00:00,2025-10-31,14:00:00,14,Friday,13.4,47,0.0,0.0,0.0,81,25.7,269,992.1
2025-10-31 15:00:00,2025-10-31,15:00:00,15,Friday,13.0,52,0.0,0.0,0.0,26,27.4,264,992.9
2025-10-31 16:00:00,2025-10-31,16:00:00,16,Friday,12.2,52,0.0,0.0,0.0,37,26.3,269,994.0
2025-10-31 17:00:00,2025-10-31,17:00:00,17,Friday,11.6,54,0.0,0.0,0.0,24,20.6,261,995.1
2025-10-31 18:00:00,2025-10-31,18:00:00,18,Friday,11.7,50,0.0,0.0,0.0,55,22.3,257,995.9
2025-10-31 19:00:00,2025-10-31,19:00:00,19,Friday,11.5,46,0.0,0.0,0.0,13,21.6,262,996.9
2025-10-31 20:00:00,2025-10-31,20:00:00,20,Friday,11.3,46,0.0,0.0,0.0,28,22.9,265,997.5
2025-10-31 21:00:00,2025-10-31,21:00:00,21,Friday,10.8,49,0.0,0.0,0.0,4,20.4,260,998.5
2025-10-31 22:00:00,2025-10-31,22:00:00,22,Friday,10.2,52,0.0,0.0,0.0,2,18.8,261,999.3
2025-10-31 23:00:00,2025-10-31,23:00:00,23,Friday,9.8,55,0.0,0.0,0.0,11,19.7,265,1000.3
2025-11-01 00:00:00,2025-11-01,00:00:00,0,Saturday,9.2,59,0.0,0.0,0.0,2,18.9,270,1001.5
2025-11-01 01:00:00,2025-11-01,01:00:00,1,Saturday,9.2,57,0.0,0.0,0.0,1,19.1,271,1002.1
2025-11-01 02:00:00,2025-11-01,02:00:00,2,Saturday,8.9,57,0.0,0.0,0.0,0,18.9,277,1003.0
2025-11-01 03:00:00,2025-11-01,03:00:00,3,Saturday,8.4,59,0.0,0.0,0.0,1,17.1,278,1003.7
2025-11-01 04:00:00,2025-11-01,04:00:00,4,Saturday,8.0,60,0.0,0.0,0.0,0,16.9,279,1004.8
2025-11-01 05:00:00,2025-11-01,05:00:00,5,Saturday,7.8,61,0.0,0.0,0.0,0,15.6,277,1006.0
2025-11-01 06:00:00,2025-11-01,06:00:00,6,Saturday,7.5,63,0.0,0.0,0.0,31,14.1,272,1007.1
2025-11-01 07:00:00,2025-11-01,07:00:00,7,Saturday,8.2,58,0.0,0.0,0.0,52,13.9,276,1007.8
2025-11-01 08:00:00,2025-11-01,08:00:00,8,Saturday,9.3,60,0.0,0.0,0.0,40,12.2,269,1008.9
2025-11-01 09:00:00,2025-11-01,09:00:00,9,Saturday,10.7,54,0.0,0.0,0.0,16,13.0,267,1009.2
2025-11-01 10:00:00,2025-11-01,10:00:00,10,Saturday,11.6,47,0.0,0.0,0.0,55,20.1,292,1009.4
2025-11-01 11:00:00,2025-11-01,11:00:00,11,Saturday,12.6,44,0.0,0.0,0.0,80,21.0,291,1009.7
2025-11-01 12:00:00,2025-11-01,12:00:00,12,Saturday,13.9,38,0.0,0.0,0.0,55,22.0,291,1009.5
2025-11-01 13:00:00,2025-11-01,13:00:00,13,Saturday,14.1,39,0.0,0.0,0.0,32,21.8,294,1009.6
2025-11-01 14:00:00,2025-11-01,14:00:00,14,Saturday,14.3,38,0.0,0.0,0.0,33,21.3,294,1009.8
2025-11-01 15:00:00,2025-11-01,15:00:00,15,Saturday,14.0,41,0.0,0.0,0.0,23,17.3,303,1010.3
2025-11-01 16:00:00,2025-11-01,16:00:00,16,Saturday,12.9,46,0.0,0.0,0.0,24,14.3,305,1011.3
2025-11-01 17:00:00,2025-11-01,17:00:00,17,Saturday,11.2,53,0.0,0.0,0.0,73,9.7,315,1012.3
2025-11-01 18:00:00,2025-11-01,18:00:00,18,Saturday,9.5,65,0.0,0.0,0.0,24,5.5,311,1013.2
2025-11-01 19:00:00,2025-11-01,19:00:00,19,Saturday,8.9,66,0.0,0.0,0.0,35,5.0,291,1014.1
2025-11-01 20:00:00,2025-11-01,20:00:00,20,Saturday,8.3,68,0.0,0.0,0.0,84,4.2,280,1014.8
2025-11-01 21:00:00,2025-11-01,21:00:00,21,Saturday,7.8,70,0.0,0.0,0.0,91,4.9,272,1015.6
2025-11-01 22:00:00,2025-11-01,22:00:00,22,Saturday,7.6,70,0.0,0.0,0.0,99,5.8,306,1016.2
2025-11-01 23:00:00,2025-11-01,23:00:00,23,Saturday,7.5,70,0.0,0.0,0.0,99,6.2,319,1016.8
2025-11-02 00:00:00,2025-11-02,00:00:00,0,Sunday,7.0,74,0.0,0.0,0.0,96,5.8,321,1017.3
2025-11-02 01:00:00,2025-11-02,01:00:00,1,Sunday,6.0,74,0.0,0.0,0.0,100,5.2,319,1017.8
2025-11-02 02:00:00,2025-11-02,02:00:00,2,Sunday,5.2,78,0.0,0.0,0.0,46,4.0,339,1018.4
2025-11-02 03:00:00,2025-11-02,03:00:00,3,Sunday,5.1,80,0.0,0.0,0.0,9,1.8,360,1019.0
2025-11-02 04:00:00,2025-11-02,04:00:00,4,Sunday,4.7,82,0.0,0.0,0.0,6,2.3,360,1019.6
2025-11-02 05:00:00,2025-11-02,05:00:00,5,Sunday,4.2,84,0.0,0.0,0.0,0,4.1,360,1020.1
2025-11-02 06:00:00,2025-11-02,06:00:00,6,Sunday,4.0,85,0.0,0.0,0.0,11,4.5,353,1020.6
2025-11-02 07:00:00,2025-11-02,07:00:00,7,Sunday,3.9,90,0.0,0.0,0.0,9,3.1,336,1021.4
2025-11-02 08:00:00,2025-11-02,08:00:00,8,Sunday,5.3,84,0.0,0.0,0.0,34,3.7,321,1022.4
2025-11-02 09:00:00,2025-11-02,09:00:00,9,Sunday,7.6,76,0.0,0.0,0.0,6,1.9,311,1022.8
2025-11-02 10:00:00,2025-11-02,10:00:00,10,Sunday,9.7,66,0.0,0.0,0.0,2,1.7,319,1022.8
2025-11-02 11:00:00,2025-11-02,11:00:00,11,Sunday,11.3,61,0.0,0.0,0.0,0,1.9,236,1022.8
2025-11-02 12:00:00,2025-11-02,12:00:00,12,Sunday,12.4,58,0.0,0.0,0.0,0,4.5,220,1022.1
2025-11-02 13:00:00,2025-11-02,13:00:00,13,Sunday,13.9,51,0.0,0.0,0.0,11,7.1,216,1021.0
2025-11-02 14:00:00,2025-11-02,14:00:00,14,Sunday,14.5,49,0.0,0.0,0.0,9,7.8,212,1020.5
2025-11-02 15:00:00,2025-11-02,15:00:00,15,Sunday,14.8,47,0.0,0.0,0.0,1,8.4,211,1020.2
2025-11-02 16:00:00,2025-11-02,16:00:00,16,Sunday,13.8,53,0.0,0.0,0.0,16,9.3,199,1020.4
2025-11-02 17:00:00,2025-11-02,17:00:00,17,Sunday,11.7,63,0.0,0.0,0.0,99,7.2,179,1020.4
2025-11-02 18:00:00,2025-11-02,18:00:00,18,Sunday,10.5,71,0.0,0.0,0.0,99,5.4,184,1021.0
2025-11-02 19:00:00,2025-11-02,19:00:00,19,Sunday,10.2,78,0.0,0.0,0.0,100,5.5,171,1021.2
2025-11-02 20:00:00,2025-11-02,20:00:00,20,Sunday,9.7,82,0.0,0.0,0.0,100,4.5,182,1021.1
2025-11-02 21:00:00,2025-11-02,21:00:00,21,Sunday,9.4,82,0.0,0.0,0.0,100,4.4,207,1021.4
2025-11-02 22:00:00,2025-11-02,22:00:00,22,Sunday,8.9,84,0.0,0.0,0.0,100,4.5,209,1021.3
2025-11-02 23:00:00,2025-11-02,23:00:00,23,Sunday,8.5,85,0.0,0.0,0.0,100,4.8,225,1021.3
2025-11-03 00:00:00,2025-11-03,00:00:00,0,Monday,8.0,85,0.0,0.0,0.0,12,2.4,228,1020.4
2025-11-03 01:00:00,2025-11-03,01:00:00,1,Monday,7.0,86,0.0,0.0,0.0,22,2.9,240,1020.7
2025-11-03 02:00:00,2025-11-03,02:00:00,2,Monday,6.3,87,0.0,0.0,0.0,82,2.6,236,1020.5
2025-11-03 03:00:00,2025-11-03,03:00:00,3,Monday,6.1,88,0.0,0.0,0.0,100,3.8,253,1020.3
2025-11-03 04:00:00,2025-11-03,04:00:00,4,Monday,6.6,88,0.0,0.0,0.0,100,1.7,311,1019.8
2025-11-03 05:00:00,2025-11-03,05:00:00,5,Monday,6.3,91,0.0,0.0,0.0,100,2.4,333,1019.2
2025-11-03 06:00:00,2025-11-03,06:00:00,6,Monday,6.3,93,0.0,0.0,0.0,100,2.8,305,1018.9
2025-11-03 07:00:00,2025-11-03,07:00:00,7,Monday,6.4,97,0.0,0.0,0.0,100,0.5,270,1018.5
2025-11-03 08:00:00,2025-11-03,08:00:00,8,Monday,7.0,94,0.0,0.0,0.0,100,4.7,230,1018.6
2025-11-03 09:00:00,2025-11-03,09:00:00,9,Monday,9.5,85,0.0,0.0,0.0,21,2.7,312,1018.1
2025-11-03 10:00:00,2025-11-03,10:00:00,10,Monday,12.5,74,0.0,0.0,0.0,82,2.8,285,1017.1
2025-11-03 11:00:00,2025-11-03,11:00:00,11,Monday,13.6,71,0.0,0.0,0.0,100,4.6,222,1015.7
2025-11-03 12:00:00,2025-11-03,12:00:00,12,Monday,13.3,71,0.0,0.0,0.0,100,7.0,177,1013.4
2025-11-03 13:00:00,2025-11-03,13:00:00,13,Monday,13.9,67,0.0,0.0,0.0,100,7.3,226,1012.7
2025-11-03 14:00:00,2025-11-03,14:00:00,14,Monday,13.3,71,0.0,0.0,0.0,100,5.6,230,1011.4
2025-11-03 15:00:00,2025-11-03,15:00:00,15,Monday,12.9,74,0.0,0.0,0.0,98,4.7,189,1010.5
2025-11-03 16:00:00,2025-11-03,16:00:00,16,Monday,12.7,72,0.0,0.0,0.0,70,6.9,186,1009.1
2025-11-03 17:00:00,2025-11-03,17:00:00,17,Monday,11.0,76,0.0,0.0,0.0,99,6.3,211,1009.2
2025-11-03 18:00:00,2025-11-03,18:00:00,18,Monday,11.4,74,0.0,0.0,0.0,98,8.8,199,1008.6
2025-11-03 19:00:00,2025-11-03,19:00:00,19,Monday,12.2,76,0.0,0.0,0.0,100,11.7,221,1008.0
2025-11-03 20:00:00,2025-11-03,20:00:00,20,Monday,12.0,78,0.1,0.1,0.0,38,14.2,249,1007.8
2025-11-03 21:00:00,2025-11-03,21:00:00,21,Monday,11.9,66,0.0,0.0,0.0,0,16.3,287,1008.1
2025-11-03 22:00:00,2025-11-03,22:00:00,22,Monday,11.2,54,0.0,0.0,0.0,0,16.3,289,1008.2
2025-11-03 23:00:00,2025-11-03,23:00:00,23,Monday,10.5,55,0.0,0.0,0.0,2,17.3,286,1008.3
2025-11-04 00:00:00,2025-11-04,00:00:00,0,Tuesday,10.0,55,0.0,0.0,0.0,2,17.8,291,1008.7
2025-11-04 01:00:00,2025-11-04,01:00:00,1,Tuesday,9.8,57,0.0,0.0,0.0,3,18.0,291,1009.3
2025-11-04 02:00:00,2025-11-04,02:00:00,2,Tuesday,9.4,57,0.0,0.0,0.0,2,18.2,300,1010.0
2025-11-04 03:00:00,2025-11-04,03:00:00,3,Tuesday,8.9,56,0.0,0.0,0.0,0,16.3,295,1010.5
2025-11-04 04:00:00,2025-11-04,04:00:00,4,Tuesday,8.5,56,0.0,0.0,0.0,1,16.0,291,1011.3
2025-11-04 05:00:00,2025-11-04,05:00:00,5,Tuesday,8.2,56,0.0,0.0,0.0,2,14.5,291,1012.3
2025-11-04 06:00:00,2025-11-04,06:00:00,6,Tuesday,7.9,56,0.0,0.0,0.0,2,14.3,291,1013.0
2025-11-04 07:00:00,2025-11-04,07:00:00,7,Tuesday,8.4,56,0.0,0.0,0.0,0,14.1,295,1013.6
2025-11-04 08:00:00,2025-11-04,08:00:00,8,Tuesday,9.5,54,0.0,0.0,0.0,0,14.0,290,1014.6
2025-11-04 09:00:00,2025-11-04,09:00:00,9,Tuesday,10.8,51,0.0,0.0,0.0,0,14.0,278,1015.2
2025-11-04 10:00:00,2025-11-04,10:00:00,10,Tuesday,11.9,46,0.0,0.0,0.0,0,18.0,289,1015.1
2025-11-04 11:00:00,2025-11-04,11:00:00,11,Tuesday,12.7,44,0.0,0.0,0.0,4,19.3,291,1015.0
2025-11-04 12:00:00,2025-11-04,12:00:00,12,Tuesday,13.3,40,0.0,0.0,0.0,53,21.0,300,1014.5
2025-11-04 13:00:00,2025-11-04,13:00:00,13,Tuesday,14.6,34,0.0,0.0,0.0,1,19.3,301,1013.7
2025-11-04 14:00:00,2025-11-04,14:00:00,14,Tuesday,14.8,31,0.0,0.0,0.0,32,23.1,306,1013.7
2025-11-04 15:00:00,2025-11-04,15:00:00,15,Tuesday,14.6,32,0.0,0.0,0.0,0,14.4,294,1013.9
2025-11-04 16:00:00,2025-11-04,16:00:00,16,Tuesday,14.0,35,0.0,0.0,0.0,1,11.7,269,1013.9
2025-11-04 17:00:00,2025-11-04,17:00:00,17,Tuesday,12.2,42,0.0,0.0,0.0,0,10.5,264,1014.9
2025-11-04 18:00:00,2025-11-04,18:00:00,18,Tuesday,11.3,46,0.0,0.0,0.0,0,9.1,260,1015.8
2025-11-04 19:00:00,2025-11-04,19:00:00,19,Tuesday,10.5,46,0.0,0.0,0.0,0,9.5,237,1016.2
2025-11-04 20:00:00,2025-11-04,20:00:00,20,Tuesday,10.1,48,0.0,0.0,0.0,1,10.2,253,1016.4
2025-11-04 21:00:00,2025-11-04,21:00:00,21,Tuesday,9.3,52,0.0,0.0,0.0,0,8.8,268,1016.9
2025-11-04 22:00:00,2025-11-04,22:00:00,22,Tuesday,8.3,57,0.0,0.0,0.0,0,6.9,277,1017.2
2025-11-04 23:00:00,2025-11-04,23:00:00,23,Tuesday,7.6,60,0.0,0.0,0.0,0,6.7,268,1017.4
2025-11-05 00:00:00,2025-11-05,00:00:00,0,Wednesday,6.9,62,0.0,0.0,0.0,0,6.5,267,1017.2
